5000,31,5,26,0,0
10000,40,5,35,0,0
15000,55,5,50,0,0
20000,99,13,86,0,0
25000,114,14,100,0,0
30000,140,16,124,0,0
35000,169,19,150,0,0
40000,197,22,175,0,0
45000,214,24,190,0,0
50000,235,29,206,0,0
55000,246,30,216,0,0
60000,269,30,239,0,0
65000,291,31,260,0,0
70000,309,35,274,0,0
75000,325,36,289,0,0
80000,339,40,299,0,0
85000,348,40,308,0,0
90000,359,40,319,0,0
95000,381,42,339,0,0
100000,396,42,354,0,0
105000,410,44,366,0,0
110000,419,44,375,0,0
115000,441,45,396,0,0
120000,456,46,410,0,0
125000,480,48,432,0,0
130000,502,48,454,0,0
135000,514,50,464,0,0
140000,526,52,474,0,0
145000,538,55,483,0,0
150000,551,57,494,0,0
155000,567,60,507,0,0
160000,584,61,523,0,0
165000,599,65,534,0,0
170000,611,65,546,0,0
175000,623,66,557,0,0
180000,642,69,573,0,0
185000,657,69,588,0,0
190000,680,70,610,0,0
195000,693,71,622,0,0
200000,718,74,644,0,0
205000,735,75,660,0,0
210000,746,75,671,0,0
215000,765,76,689,0,0
220000,780,78,702,0,0
225000,796,80,716,0,0
230000,818,81,737,0,0
235000,858,84,774,0,0
240000,894,87,807,0,0
245000,914,87,827,0,0
250000,929,90,839,0,0
255000,941,91,850,0,0
260000,962,93,869,0,0
265000,986,95,891,0,0
270000,1020,97,923,0,0
275000,1033,100,933,0,0
280000,1049,101,948,0,0
285000,1069,103,966,0,0
290000,1085,105,980,0,0
295000,1097,105,992,0,0
300000,1116,106,1010,0,0
305000,1139,113,1026,0,0
310000,1148,113,1035,0,0
315000,1168,120,1048,0,0
320000,1186,122,1064,0,0
325000,1202,125,1077,0,0
330000,1226,128,1098,0,0
335000,1243,132,1111,0,0
340000,1259,134,1125,0,0
345000,1266,134,1132,0,0
350000,1285,136,1149,0,0
355000,1301,138,1163,0,0
360000,1314,140,1174,0,0
365000,1338,141,1197,0,0
370000,1367,144,1223,0,0
375000,1397,146,1251,0,0
380000,1412,146,1266,0,0
385000,1433,149,1284,0,0
390000,1444,154,1290,0,0
395000,1458,157,1301,0,0
400000,1482,159,1323,0,0
405000,1499,162,1337,0,0
410000,1516,167,1349,0,0
415000,1541,172,1369,0,0
420000,1562,176,1386,0,0
425000,1574,176,1398,0,0
430000,1589,176,1413,0,0
435000,1606,176,1430,0,0
440000,1624,178,1446,0,0
445000,1635,180,1455,0,0
450000,1649,181,1468,0,0
455000,1662,182,1480,0,0
460000,1681,185,1496,0,0
465000,1696,187,1509,0,0
470000,1710,192,1518,0,0
475000,1734,196,1538,0,0
480000,1754,198,1556,0,0
485000,1774,204,1570,0,0
490000,1788,206,1582,0,0
495000,1803,207,1596,0,0
500000,1813,207,1606,0,0
505000,1834,209,1625,0,0
510000,1852,209,1643,0,0
515000,1870,212,1658,0,0
520000,1878,213,1665,0,0
525000,1894,218,1676,0,0
530000,1902,218,1684,0,0
535000,1909,218,1691,0,0
540000,1917,218,1699,0,0
545000,1931,221,1710,0,0
550000,1942,221,1721,0,0
555000,1955,221,1734,0,0
560000,1972,224,1748,0,0
565000,1983,224,1759,0,0
570000,2000,228,1772,0,0
575000,2021,230,1791,0,0
580000,2040,233,1807,0,0
585000,2057,236,1821,0,0
590000,2070,237,1833,0,0
595000,2080,238,1842,0,0
600000,2090,239,1851,0,0
605000,2105,243,1862,0,0
610000,2124,246,1878,0,0
615000,2144,247,1897,0,0
620000,2156,248,1908,0,0
625000,2168,249,1919,0,0
630000,2180,249,1931,0,0
635000,2193,250,1943,0,0
640000,2204,251,1953,0,0
645000,2231,253,1978,0,0
650000,2277,279,1998,0,0
655000,2294,279,2015,0,0
660000,2302,281,2021,0,0
665000,2307,282,2025,0,0
670000,2319,284,2035,0,0
675000,2332,286,2046,0,0
680000,2350,289,2061,0,0
685000,2368,295,2073,0,0
690000,2375,296,2079,0,0
695000,2387,298,2089,0,0
700000,2398,298,2100,0,0
705000,2414,300,2114,0,0
710000,2426,302,2124,0,0
715000,2448,302,2146,0,0
720000,2459,305,2154,0,0
725000,2475,311,2164,0,0
730000,2495,314,2181,0,0
735000,2513,318,2195,0,0
740000,2521,319,2202,0,0
745000,2538,324,2214,0,0
750000,2554,324,2230,0,0
755000,2565,326,2239,0,0
760000,2580,327,2253,0,0
765000,2602,332,2270,0,0
770000,2611,334,2277,0,0
775000,2620,334,2286,0,0
780000,2632,335,2297,0,0
785000,2659,343,2316,0,0
790000,2686,344,2342,0,0
795000,2703,347,2356,0,0
800000,2713,348,2365,0,0
805000,2737,354,2383,0,0
810000,2760,361,2399,0,0
815000,2787,362,2425,0,0
820000,2801,364,2437,0,0
825000,2815,366,2449,0,0
830000,2828,367,2461,0,0
835000,2850,369,2481,0,0
840000,2863,372,2491,0,0
845000,2874,372,2502,0,0
850000,2891,373,2518,0,0
855000,2908,373,2535,0,0
860000,2917,373,2544,0,0
865000,2930,373,2557,0,0
870000,2942,374,2568,0,0
875000,2958,374,2584,0,0
880000,2971,375,2596,0,0
885000,2983,375,2608,0,0
890000,3000,375,2625,0,0
895000,3013,377,2636,0,0
900000,3027,377,2650,0,0
905000,3042,378,2664,0,0
910000,3055,380,2675,0,0
915000,3067,381,2686,0,0
920000,3091,382,2709,0,0
925000,3103,383,2720,0,0
930000,3125,388,2737,0,0
935000,3140,388,2752,0,0
940000,3162,389,2773,0,0
945000,3180,390,2790,0,0
950000,3198,395,2803,0,0
955000,3223,396,2827,0,0
960000,3249,399,2850,0,0
965000,3265,399,2866,0,0
970000,3278,400,2878,0,0
975000,3290,404,2886,0,0
980000,3300,405,2895,0,0
985000,3311,405,2906,0,0
990000,3329,412,2917,0,0
995000,3340,413,2927,0,0
1000000,3359,415,2944,0,0
1005000,3372,417,2955,0,0
1010000,3383,418,2965,0,0
1015000,3399,420,2979,0,0
1020000,3413,421,2992,0,0
1025000,3424,421,3003,0,0
1030000,3433,423,3010,0,0
1035000,3447,425,3022,0,0
1040000,3463,425,3038,0,0
1045000,3475,426,3049,0,0
1050000,3488,426,3062,0,0
1055000,3504,427,3077,0,0
1060000,3522,428,3094,0,0
1065000,3540,430,3110,0,0
1070000,3551,431,3120,0,0
1075000,3562,431,3131,0,0
1080000,3577,431,3146,0,0
1085000,3600,432,3168,0,0
1090000,3615,432,3183,0,0
1095000,3630,432,3198,0,0
1100000,3648,432,3216,0,0
1105000,3655,433,3222,0,0
1110000,3671,434,3237,0,0
1115000,3679,435,3244,0,0
1120000,3694,435,3259,0,0
1125000,3711,435,3276,0,0
1130000,3734,437,3297,0,0
1135000,3748,438,3310,0,0
1140000,3763,440,3323,0,0
1145000,3782,446,3336,0,0
1150000,3791,447,3344,0,0
1155000,3809,450,3359,0,0
1160000,3826,452,3374,0,0
1165000,3843,452,3391,0,0
1170000,3859,454,3405,0,0
1175000,3865,454,3411,0,0
1180000,3875,455,3420,0,0
1185000,3886,456,3430,0,0
1190000,3906,457,3449,0,0
