5000,46,11,35,0,0
10000,60,17,43,0,0
15000,85,22,63,0,0
20000,151,39,112,0,0
25000,194,47,147,0,0
30000,214,49,165,0,0
35000,277,71,206,0,0
40000,336,86,250,0,0
45000,364,91,273,0,0
50000,404,97,307,0,0
55000,429,103,326,0,0
60000,447,104,343,0,0
65000,479,112,367,0,0
70000,507,123,384,0,0
75000,536,133,403,0,0
80000,578,140,438,0,0
85000,602,149,453,0,0
90000,617,149,468,0,0
95000,626,149,477,0,0
100000,639,150,489,0,0
105000,667,157,510,0,0
110000,687,157,530,0,0
115000,698,157,541,0,0
120000,721,160,561,0,0
125000,748,163,585,0,0
130000,764,165,599,0,0
135000,792,171,621,0,0
140000,817,178,639,0,0
145000,873,204,669,0,0
150000,906,211,695,0,0
155000,925,213,712,0,0
160000,946,216,730,0,0
165000,968,218,750,0,0
170000,986,220,766,0,0
175000,1017,225,792,0,0
180000,1038,231,807,0,0
185000,1054,234,820,0,0
190000,1113,241,872,0,0
195000,1139,245,894,0,0
200000,1164,250,914,0,0
205000,1198,256,942,0,0
210000,1215,259,956,0,0
215000,1237,263,974,0,0
220000,1288,278,1010,0,0
225000,1313,283,1030,0,0
230000,1352,291,1061,0,0
235000,1385,301,1084,0,0
240000,1405,305,1100,0,0
245000,1413,307,1106,0,0
250000,1432,308,1124,0,0
255000,1457,309,1148,0,0
260000,1483,313,1170,0,0
265000,1504,318,1186,0,0
270000,1530,324,1206,0,0
275000,1587,344,1243,0,0
280000,1609,347,1262,0,0
285000,1662,367,1295,0,0
290000,1711,385,1326,0,0
295000,1748,398,1350,0,0
300000,1761,400,1361,0,0
305000,1799,408,1391,0,0
310000,1823,417,1406,0,0
315000,1864,423,1441,0,0
320000,1884,424,1460,0,0
325000,1911,428,1483,0,0
330000,1950,434,1516,0,0
335000,1998,444,1554,0,0
340000,2028,451,1577,0,0
345000,2066,454,1612,0,0
350000,2086,456,1630,0,0
355000,2130,461,1669,0,0
360000,2163,468,1695,0,0
365000,2180,472,1708,0,0
370000,2214,477,1737,0,0
375000,2249,482,1767,0,0
380000,2256,483,1773,0,0
385000,2279,484,1795,0,0
390000,2342,497,1845,0,0
395000,2385,506,1879,0,0
400000,2417,512,1905,0,0
405000,2466,520,1946,0,0
410000,2521,537,1984,0,0
415000,2583,549,2034,0,0
420000,2619,558,2061,0,0
425000,2643,562,2081,0,0
430000,2674,565,2109,0,0
435000,2700,570,2130,0,0
440000,2740,573,2167,0,0
445000,2782,580,2202,0,0
450000,2843,599,2244,0,0
455000,2881,610,2271,0,0
460000,2946,633,2313,0,0
465000,2966,634,2332,0,0
470000,3010,640,2370,0,0
475000,3053,651,2402,0,0
480000,3089,655,2434,0,0
485000,3127,665,2462,0,0
490000,3185,675,2510,0,0
495000,3211,679,2532,0,0
500000,3250,691,2559,0,0
505000,3286,700,2586,0,0
510000,3324,708,2616,0,0
515000,3363,718,2645,0,0
520000,3419,729,2690,0,0
525000,3461,735,2726,0,0
530000,3472,736,2736,0,0
535000,3525,749,2776,0,0
540000,3564,750,2814,0,0
545000,3587,751,2836,0,0
550000,3614,757,2857,0,0
555000,3634,758,2876,0,0
560000,3676,760,2916,0,0
565000,3742,777,2965,0,0
570000,3776,785,2991,0,0
575000,3835,797,3038,0,0
580000,3858,800,3058,0,0
585000,3895,805,3090,0,0
590000,3908,806,3102,0,0
595000,3973,824,3149,0,0
600000,3996,826,3170,0,0
605000,4044,833,3211,0,0
610000,4080,837,3243,0,0
615000,4097,840,3257,0,0
620000,4116,842,3274,0,0
625000,4154,849,3305,0,0
630000,4199,855,3344,0,0
635000,4232,863,3369,0,0
640000,4264,867,3397,0,0
645000,4285,870,3415,0,0
650000,4319,884,3435,0,0
655000,4353,893,3460,0,0
660000,4387,899,3488,0,0
665000,4426,906,3520,0,0
670000,4461,916,3545,0,0
675000,4497,923,3574,0,0
680000,4515,928,3587,0,0
685000,4565,937,3628,0,0
690000,4608,948,3660,0,0
695000,4627,950,3677,0,0
700000,4660,954,3706,0,0
705000,4682,959,3723,0,0
710000,4704,963,3741,0,0
715000,4717,964,3753,0,0
720000,4761,980,3781,0,0
725000,4802,993,3809,0,0
730000,4829,999,3830,0,0
735000,4848,1003,3845,0,0
740000,4871,1009,3862,0,0
745000,4912,1016,3896,0,0
750000,4950,1023,3927,0,0
755000,4989,1031,3958,0,0
760000,5016,1035,3981,0,0
765000,5039,1039,4000,0,0
770000,5073,1046,4027,0,0
775000,5102,1050,4052,0,0
780000,5141,1054,4087,0,0
785000,5181,1062,4119,0,0
790000,5217,1065,4152,0,0
795000,5252,1071,4181,0,0
800000,5288,1077,4211,0,0
805000,5327,1086,4241,0,0
810000,5359,1089,4270,0,0
815000,5393,1093,4300,0,0
820000,5417,1100,4317,0,0
825000,5442,1102,4340,0,0
830000,5488,1108,4380,0,0
835000,5511,1115,4396,0,0
840000,5533,1121,4412,0,0
845000,5574,1130,4444,0,0
850000,5598,1131,4467,0,0
855000,5633,1133,4500,0,0
860000,5641,1133,4508,0,0
865000,5671,1137,4534,0,0
870000,5680,1138,4542,0,0
875000,5704,1142,4562,0,0
880000,5765,1147,4618,0,0
885000,5787,1149,4638,0,0
890000,5829,1157,4672,0,0
895000,5859,1163,4696,0,0
900000,5885,1167,4718,0,0
905000,5909,1172,4737,0,0
910000,5933,1175,4758,0,0
915000,5962,1181,4781,0,0
920000,5982,1185,4797,0,0
925000,6003,1188,4815,0,0
930000,6036,1192,4844,0,0
935000,6062,1193,4869,0,0
940000,6103,1199,4904,0,0
945000,6135,1204,4931,0,0
950000,6147,1204,4943,0,0
955000,6170,1209,4961,0,0
960000,6207,1213,4994,0,0
965000,6225,1215,5010,0,0
970000,6258,1222,5036,0,0
975000,6293,1231,5062,0,0
980000,6332,1247,5085,0,0
985000,6354,1252,5102,0,0
990000,6383,1264,5119,0,0
995000,6401,1272,5129,0,0
1000000,6429,1276,5153,0,0
1005000,6453,1277,5176,0,0
1010000,6474,1278,5196,0,0
1015000,6518,1283,5235,0,0
1020000,6524,1284,5240,0,0
1025000,6558,1291,5267,0,0
1030000,6592,1301,5291,0,0
1035000,6610,1301,5309,0,0
1040000,6628,1302,5326,0,0
1045000,6645,1303,5342,0,0
1050000,6664,1307,5357,0,0
1055000,6696,1314,5382,0,0
1060000,6723,1321,5402,0,0
1065000,6745,1324,5421,0,0
1070000,6777,1331,5446,0,0
1075000,6793,1333,5460,0,0
1080000,6807,1336,5471,0,0
1085000,6817,1336,5481,0,0
1090000,6830,1337,5493,0,0
1095000,6850,1340,5510,0,0
1100000,6879,1341,5538,0,0
1105000,6905,1344,5561,0,0
1110000,6933,1349,5584,0,0
1115000,6963,1354,5609,0,0
1120000,6998,1357,5641,0,0
1125000,7005,1359,5646,0,0
1130000,7032,1361,5671,0,0
1135000,7059,1361,5698,0,0
1140000,7078,1365,5713,0,0
1145000,7136,1377,5759,0,0
1150000,7218,1387,5831,0,0
1155000,7235,1389,5846,0,0
1160000,7262,1391,5871,0,0
1165000,7302,1398,5904,0,0
1170000,7354,1408,5946,0,0
1175000,7380,1411,5969,0,0
1180000,7431,1428,6003,0,0
1185000,7468,1436,6032,0,0
1190000,7606,1480,6126,0,0
1195000,7662,1494,6168,0,0
1200000,7733,1512,6221,0,0
1205000,7807,1521,6286,0,0
1210000,7830,1524,6306,0,0
1215000,7851,1531,6320,0,0
1220000,7902,1538,6364,0,0
1225000,7924,1542,6382,0,0
1230000,7966,1549,6417,0,0
1235000,8008,1558,6450,0,0
1240000,8040,1564,6476,0,0
1245000,8078,1571,6507,0,0
1250000,8123,1578,6545,0,0
1255000,8143,1581,6562,0,0
1260000,8170,1584,6586,0,0
1265000,8196,1588,6608,0,0
1270000,8219,1591,6628,0,0
1275000,8238,1596,6642,0,0
1280000,8259,1600,6659,0,0
1285000,8283,1603,6680,0,0
1290000,8311,1614,6697,0,0
1295000,8327,1615,6712,0,0
1300000,8347,1616,6731,0,0
1305000,8383,1619,6764,0,0
1310000,8419,1625,6794,0,0
1315000,8448,1630,6818,0,0
1320000,8470,1635,6835,0,0
1325000,8484,1636,6848,0,0
1330000,8517,1640,6877,0,0
1335000,8547,1643,6904,0,0
1340000,8561,1644,6917,0,0
1345000,8575,1647,6928,0,0
1350000,8588,1648,6940,0,0
1355000,8605,1649,6956,0,0
1360000,8626,1652,6974,0,0
1365000,8650,1653,6997,0,0
1370000,8678,1656,7022,0,0
1375000,8698,1663,7035,0,0
1380000,8716,1665,7051,0,0
1385000,8739,1668,7071,0,0
1390000,8756,1669,7087,0,0
1395000,8783,1679,7104,0,0
1400000,8811,1680,7131,0,0
1405000,8817,1680,7137,0,0
1410000,8827,1682,7145,0,0
1415000,8840,1684,7156,0,0
1420000,8850,1687,7163,0,0
1425000,8864,1689,7175,0,0
1430000,8883,1692,7191,0,0
1435000,8900,1693,7207,0,0
1440000,8913,1693,7220,0,0
1445000,8940,1696,7244,0,0
1450000,8965,1700,7265,0,0
1455000,8979,1703,7276,0,0
